"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GALNT18",997.880777857141,-0.0601364993012834,0.0550285263278571,0.180080283873941,0.45918445978059
"USP47",2014.62380509786,0.0775738674242254,0.0394560753461154,0.0306150888578842,0.198683889313505
"LOC106902733",3185.39372980539,-0.0249008153085348,0.0835841431886591,0.546905418790896,0.770781183153418
"RASEF",122.346237781386,-0.0385571804288974,0.0925470741159306,0.263721697569444,0.548673401224753
"FRMD3",831.713539867847,-0.0323032621330815,0.0651048456927314,0.496259280188864,0.737044025876618
"IDNK",491.787543759215,-0.12999871770003,0.106574521303665,0.00664790531683869,0.0945720672551064
"UBQLN1",6333.742743474,0.0257544859315645,0.0376949301623701,0.456582078719526,0.710892530720884
"GKAP1",360.392111617063,-0.0389548392712906,0.0627087465385865,0.40869751280697,0.675416480384534
"KIF27",579.080704741576,0.0560175619631714,0.0820697525182691,0.199628229455302,0.481950287926761
"LOC106884592",891.777112076859,-0.0531364174878114,0.0826347563150135,0.21873995541548,0.503684775704584
"HNRNPK",9329.4790853303,-0.0411425449245907,0.0418841056918463,0.273667797982802,0.557524340148895
"RMI1",1256.67071706552,-0.00556209515252587,0.0516572525882178,0.89789883367654,0.958303834105207
"NTRK2",19851.3560304217,-0.05526183588834,0.0463518467352125,0.171888854224326,0.450029051036769
"AGTPBP1",4676.5796080333,0.04744431999687,0.0572451169051398,0.299146675361461,0.581609923954587
"NAA35",3572.25269046003,-0.0574080442842881,0.0307366838230529,0.0483506404930788,0.246855166407773
"GOLM1",1726.17853004817,-0.083338677561639,0.0612870487003971,0.0756071998212691,0.307947881393386
"ISCA1",1590.60157689977,-0.0123548266219441,0.0698096207488833,0.794661522703425,0.909292885261384
"ZCCHC6",1725.92311936191,0.0138047073949383,0.0600025412989394,0.766726785040369,0.893419383734046
"GAS1",247.417643021486,0.00357331895441873,0.0706570558833592,0.939865387678027,0.97556885875956
"DAPK1",2470.70958994331,0.0550069901631737,0.0696489353784068,0.247879521668451,0.533176729688372
"CTSL",8166.34942831743,-0.0842008393107849,0.0528047258350787,0.0550641734003299,0.262766378012786
"LOC106884560",187.828282439201,-0.0345304747030372,0.0821262768978108,0.419244141798808,0.682405022448549
"LOC106884837",3051.80559262381,0.0775691458463632,0.0822577089864233,0.0842414321698999,0.322723728312753
"FANCC",118.797198577177,0.0186344718365071,0.0810978262964616,0.665873794410687,0.838883646121927
